SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SBIETFPB,EQ,191.39,200,189.1,190.29,191.13,192.39,10897,2116730.95,28-JAN-2022,127,INF200KA1S22,
SBIETFQLTY,EQ,147,148.34,144.93,145.89,146.39,145.05,2992,440212.39,28-JAN-2022,171,INF200KA1WX6,
SBILIFE,EQ,1210,1237.75,1201,1205.55,1204,1211.65,635096,774596883.1,28-JAN-2022,34695,INE123W01016,
SBIN,EQ,534,536.4,521.4,523.45,523.3,528.95,24715250,13093592191.65,28-JAN-2022,310048,INE062A01020,
SCAPDVR,EQ,9.85,10.3,9.45,10.3,10.3,9.85,160435,1566421.3,28-JAN-2022,391,INE224E01036,
SCHAEFFLER,EQ,8500,9090,8500,8768.4,8771,8519.8,26173,232953912.45,28-JAN-2022,12194,INE513A01014,
SCHAND,EQ,116.95,116.95,112.8,113.4,113.5,113.7,59755,6854067.7,28-JAN-2022,1577,INE807K01035,
SCHNEIDER,EQ,103.5,106.8,103.5,103.9,103.9,103.85,353199,37163608.7,28-JAN-2022,5345,INE839M01018,
SCI,EQ,125.9,128.5,122.65,123.2,123.8,124.35,1321449,166213228.5,28-JAN-2022,10460,INE109A01011,
SDBL,EQ,44.9,45.55,43.5,44.2,43.55,44.05,188156,8390120,28-JAN-2022,1275,INE480C01020,
SEAMECLTD,EQ,1074.95,1122.6,1054,1063.05,1056,1069.15,5324,5786261.25,28-JAN-2022,320,INE497B01018,
SECL,SM,99,99,99,99,99,94.75,3000,297000,28-JAN-2022,1,INE00Y701018,
SECURCRED,SM,58,58,57.95,57.95,57.95,60.95,1800,104340,28-JAN-2022,3,INE195Y01010,
SECURKLOUD,EQ,124.95,126.25,121,121.15,122.2,123.5,34436,4245203.05,28-JAN-2022,985,INE650K01021,
SEJALLTD,BE,60.75,60.75,60.75,60.75,60.75,57.9,15,911.25,28-JAN-2022,2,INE955I01044,
SELAN,EQ,151.8,154,147.5,148.35,148.5,149.75,114197,17296625.25,28-JAN-2022,2199,INE818A01017,
SELMC,EQ,106.2,106.2,106.2,106.2,106.2,101.15,118,12531.6,28-JAN-2022,5,INE105I01020,
SEPOWER,BE,32.9,32.9,32.9,32.9,32.9,34.6,8522,280373.8,28-JAN-2022,210,INE735M01018,
SEQUENT,EQ,164.8,170.7,164.45,165.1,165.7,163.35,945270,158355972.5,28-JAN-2022,11540,INE807F01027,
SERVOTECH,BE,119.1,119.15,107.85,111.75,108,113.5,104301,11847692.15,28-JAN-2022,731,INE782X01017,
SESHAPAPER,EQ,156.9,156.9,149.1,150,149.6,151.4,77924,11955266.3,28-JAN-2022,1383,INE630A01024,
SETCO,EQ,16.55,17.05,16.4,17.05,17.05,16.25,95882,1617873.45,28-JAN-2022,509,INE878E01021,
SETF10GILT,EQ,202.8,202.8,202.8,202.8,202.8,202.8,3,608.4,28-JAN-2022,2,INF200KA1JT1,
SETFGOLD,EQ,42.66,42.69,42.37,42.42,42.47,42.79,671600,28552976.65,28-JAN-2022,1797,INF200KA16D8,
SETFNIF50,EQ,175,178.33,174.9,174.99,175.32,174.78,872176,154446252.21,28-JAN-2022,2418,INF200KA1FS1,
SETFNIFBK,EQ,381,384.46,376,376.94,376.65,379.33,30383,11547960.52,28-JAN-2022,833,INF200KA1580,
SETFNN50,EQ,424.99,429.89,419.34,421.66,423,420.03,42836,18288919.8,28-JAN-2022,556,INF200KA1598,
SETUINFRA,BE,3.9,3.9,3.6,3.6,3.6,3.75,300101,1097371.3,28-JAN-2022,422,INE023M01027,
SEYAIND,BZ,56.3,56.3,53.75,55.25,55.75,54.6,4057,223639.75,28-JAN-2022,52,INE573R01012,
SFL,EQ,3271.35,3356,3162,3217.3,3207.05,3255.05,9461,30965297.4,28-JAN-2022,3531,INE916U01025,
SGBAPR28I,GB,4650,4651,4610,4615.87,4616.01,4621.79,381,1762747.81,28-JAN-2022,138,IN0020200062,
SGBAUG24,GB,4700,4700,4660,4660,4660,4663.01,72,336430.35,28-JAN-2022,20,IN0020160027,
SGBAUG27,GB,4659.9,4659.9,4636,4636,4636,4640,98,455066.2,28-JAN-2022,13,IN0020190107,
SGBAUG28V,GB,4755,4760,4745,4749.37,4755,4754.12,2358,11200089.18,28-JAN-2022,124,IN0020200161,
SGBAUG29V,GB,4661,4661,4650,4654.02,4652.06,4660,79,367732.84,28-JAN-2022,31,IN0020210129,
SGBD29VIII,GB,4642,4710,4630,4702.3,4710,4645,232,1086257.96,28-JAN-2022,45,IN0020210228,
SGBDC27VII,GB,4650,4698,4650,4698,4698,4620,43,200154,28-JAN-2022,8,IN0020190461,
SGBDEC2512,GB,4760,4760,4760,4760,4760,4760,4,19040,28-JAN-2022,1,IN0020170141,
SGBDEC2513,GB,4620,4620,4602,4602,4602,4690,2,9222,28-JAN-2022,2,IN0020170158,
SGBDEC26,GB,4608,4608,4608,4608,4608,4613.66,1,4608,28-JAN-2022,1,IN0020180389,
SGBFEB24,GB,4676,4710,4676,4687,4687,4702.56,109,511419.8,28-JAN-2022,17,IN0020150101,
SGBFEB28IX,GB,4680,4680,4680,4680,4680,4617,1,4680,28-JAN-2022,1,IN0020190545,
SGBFEB29XI,GB,4700,4705,4680.03,4705,4705,4710.76,33,155105.15,28-JAN-2022,8,IN0020200393,
SGBJ28VIII,GB,4650,4650,4650,4650,4650,4609.8,50,232500,28-JAN-2022,3,IN0020190537,
SGBJAN26,GB,4650,4660,4650,4650,4650,4607,36,167500.01,28-JAN-2022,6,IN0020170166,
SGBJAN29IX,GB,4630.1,4655,4620,4626.84,4625,4632.86,523,2421678.23,28-JAN-2022,82,IN0020200377,
SGBJAN29X,GB,4634.35,4660,4634,4655,4655,4634.35,38,176352.75,28-JAN-2022,11,IN0020200385,
SGBJAN30IX,GB,4621.35,4687,4611,4642.33,4649,4650.35,129,599946.67,28-JAN-2022,87,IN0020210236,
SGBJU29III,GB,4611,4645,4600,4615.88,4615,4611.68,325,1502718.9,28-JAN-2022,56,IN0020210087,
SGBJUL25,GB,4625,4625,4610,4614.55,4618,4613.58,324,1495366.85,28-JAN-2022,133,IN0020170034,
SGBJUL27,GB,4626,4662.99,4626,4662.99,4662.99,4626,11,51255.9,28-JAN-2022,2,IN0020190081,
SGBJUL28IV,GB,4625,4625,4581,4605.95,4615,4626.24,1439,6631528.69,28-JAN-2022,369,IN0020200146,
SGBJUL29IV,GB,4658,4658,4611,4618.02,4622,4624.25,284,1312743.31,28-JAN-2022,134,IN0020210111,
SGBJUN27,GB,4602,4679.99,4602,4679.99,4679.99,4691.79,10,46423.96,28-JAN-2022,5,IN0020190073,
SGBJUN28,GB,4644.99,4644.99,4590,4597.92,4598,4608.04,2006,9232496.43,28-JAN-2022,369,IN0020200104,
SGBJUN29II,GB,4612,4693.99,4610,4610.57,4610,4622.95,249,1150255.56,28-JAN-2022,100,IN0020210061,
SGBMAR24,GB,4670,4670,4635,4670,4670,4670,35,163415,28-JAN-2022,10,IN0020150119,
SGBMAR25,GB,4680,4680,4612,4619.6,4619,4621.41,95,439248.04,28-JAN-2022,53,IN0020160126,
SGBMAR28X,GB,4621,4621.01,4621,4621.01,4621.01,4622.01,11,50831.01,28-JAN-2022,2,IN0020190552,
SGBMAY25,GB,4612,4620,4600,4620,4620,4611.85,9,41492,28-JAN-2022,5,IN0020170018,
SGBMAY26,GB,4625,4625,4625,4625,4625,4615.68,18,83250,28-JAN-2022,5,IN0020180033,
SGBMAY28,GB,4624,4625,4608.02,4625,4625,4618.78,681,3145714.52,28-JAN-2022,340,IN0020200088,
SGBMAY29I,GB,4621.1,4638,4621.1,4631.52,4630.51,4628.57,745,3451116.53,28-JAN-2022,364,IN0020210053,
SGBMR29XII,GB,4626.5,4645,4625.55,4631.06,4631,4639,340,1575008.74,28-JAN-2022,47,IN0020200427,
SGBN28VIII,GB,4670,4705,4660,4685.53,4660,4675,203,950416.14,28-JAN-2022,29,IN0020200286,
SGBNOV23,GB,4690,4700,4690,4700,4700,4699.99,112,525685,28-JAN-2022,12,IN0020150085,
SGBNOV24,GB,4621,4635,4621,4621.15,4621.15,4640,38,175895.25,28-JAN-2022,11,IN0020160076,
SGBNOV25,GB,4605.01,4605.01,4605.01,4605.01,4605.01,4608.03,1,4605.01,28-JAN-2022,1,IN0020170091,
SGBNOV258,GB,4640,4640,4640,4640,4640,4640,2,9280,28-JAN-2022,2,IN0020170109,
SGBNOV25VI,GB,4779,4779,4620,4620,4620,4650,5,23259.01,28-JAN-2022,3,IN0020170083,
SGBNOV26,GB,4590,4676.89,4590,4605.01,4605.01,4686,9,41462.15,28-JAN-2022,4,IN0020180314,
SGBNV29VII,GB,4639.9,4639.9,4615,4615.34,4623,4620.92,140,646710.5,28-JAN-2022,39,IN0020210178,
SGBOC28VII,GB,4640,4670,4640,4656.27,4650.1,4640.91,41,190843.98,28-JAN-2022,15,IN0020200203,
SGBOCT25,GB,4699,4778.99,4699,4720,4720,4621.89,3,14197.99,28-JAN-2022,3,IN0020170059,
SGBOCT25V,GB,4635,4635,4635,4635,4635,4641,6,27810,28-JAN-2022,2,IN0020170075,
SGBOCT26,GB,4625.01,4625.01,4616,4618.03,4617,4625.56,11,50801.26,28-JAN-2022,6,IN0020180249,
SGBOCT27VI,GB,4617,4618,4600,4618,4618,4618.01,24,110562,28-JAN-2022,6,IN0020190388,
SGBSEP24,GB,4650,4650.01,4601,4630,4630,4679.99,183,846671.66,28-JAN-2022,55,IN0020160043,
SGBSEP27,GB,4622,4660,4620.01,4650,4650,4620,47,217861.15,28-JAN-2022,5,IN0020190115,
SGBSEP28VI,GB,4682,4697.7,4652.05,4667.59,4668,4682,201,939328.91,28-JAN-2022,65,IN0020200195,
SGBSEP29VI,GB,4630,4649,4622,4626.04,4625,4626.2,569,2634033.43,28-JAN-2022,263,IN0020210145,
SGIL,EQ,213,215,203.1,204.8,206,206.3,16407,3464505.05,28-JAN-2022,803,INE00QT01015,
SGL,EQ,38.5,38.8,36.2,37.65,37.8,37.3,188636,7075945.95,28-JAN-2022,1519,INE353H01010,
SHAHALLOYS,EQ,52.5,52.5,50.05,51,50.6,50,34971,1821803.15,28-JAN-2022,375,INE640C01011,
SHAKTIPUMP,EQ,592,607.2,592,595.6,597.45,589.25,41824,25070351.9,28-JAN-2022,3049,INE908D01010,
SHALBY,EQ,138.2,142.5,138.2,140.75,141.1,137.4,87263,12319743.3,28-JAN-2022,2191,INE597J01018,
SHALPAINTS,EQ,138.2,144.5,138.2,139.55,139.55,136.55,707336,99866627,28-JAN-2022,9359,INE849C01026,
SHANKARA,EQ,494.05,517,494.05,506.95,508,492.95,36273,18385786.9,28-JAN-2022,5412,INE274V01019,
SHANTI,BE,20.85,21.75,19.8,21.4,21.4,20.75,2338,49517.5,28-JAN-2022,19,INE933X01016,
SHANTIGEAR,EQ,156,158.15,151.7,152.75,153.5,155.6,35523,5535269.05,28-JAN-2022,992,INE631A01022,
SHARDACROP,EQ,592.75,620,536,601.7,582.2,577.85,3460166,2004454720.3,28-JAN-2022,166148,INE221J01015,
SHARDAMOTR,EQ,775,828.85,764.4,793.25,804.95,774.5,31248,24909989.25,28-JAN-2022,4292,INE597I01028,
SHAREINDIA,EQ,1349.9,1349.9,1246,1258.25,1251.55,1285.85,42702,55102874.25,28-JAN-2022,4524,INE932X01018,
SHARIABEES,EQ,435,440,429.7,431.31,431.57,429.6,2258,978338.7,28-JAN-2022,109,INF732E01128,
SHEMAROO,EQ,119,120.8,117,118.15,118,117.75,38492,4598364.75,28-JAN-2022,590,INE363M01019,
SHIL,EQ,389.8,391.05,373,379.9,375,379.75,58224,22394622.8,28-JAN-2022,2541,INE05AN01011,
SHILPAMED,EQ,511.1,530.95,511.1,513,513.8,510.4,84493,44069074.45,28-JAN-2022,4057,INE790G01031,
SHIVALIK,EQ,1035,1035,965.5,987.4,970,979.5,3597,3588958.2,28-JAN-2022,377,INE788J01021,
SHIVAMAUTO,EQ,30.25,31.45,29.25,29.6,29.5,30.25,142885,4296524.6,28-JAN-2022,1011,INE637H01024,
SHIVAMILLS,EQ,179.95,186.2,170.25,175.15,174.75,176.2,48078,8607932.4,28-JAN-2022,1985,INE644Y01017,
SHIVATEX,EQ,282.45,296.35,270.15,272,270.15,277.3,64771,18337686.5,28-JAN-2022,6837,INE705C01020,
SHK,EQ,157.95,166.95,157,161.15,161.5,156.55,331217,53734459.2,28-JAN-2022,6063,INE500L01026,
SHOPERSTOP,EQ,380,389,358.4,363.2,365.35,378.9,334541,125500104.5,28-JAN-2022,12063,INE498B01024,
SHRADHA,EQ,69.9,71,65.15,65.9,66.8,67.8,56330,3830292.45,28-JAN-2022,1516,INE715Y01015,
SHREDIGCEM,EQ,70,72.5,69.75,71.3,71.3,70.9,314748,22481411.85,28-JAN-2022,4469,INE232A01011,
SHREECEM,EQ,23943.9,24597.8,23943.9,24124.7,24050,23961.8,24109,585350563.3,28-JAN-2022,10651,INE070A01015,
SHREEPUSHK,EQ,225.55,239,222.15,224.45,223.15,223.65,80043,18532061.5,28-JAN-2022,3332,INE712K01011,
SHREERAMA,BE,16.4,17.2,16.1,16.55,16.65,16.7,92932,1539595.25,28-JAN-2022,381,INE879A01019,
SHRENIK,BE,3.2,3.5,3.2,3.5,3.5,3.35,4391044,15159068.9,28-JAN-2022,5009,INE632X01030,
SHREYANIND,EQ,107.55,110.4,107,107.95,108.5,107.55,9361,1020981.9,28-JAN-2022,334,INE231C01019,
SHREYAS,EQ,254.85,257,245.1,247.7,246.15,249.15,28007,7051465.9,28-JAN-2022,853,INE757B01015,
SHRIPISTON,BE,839,841,810,814.85,810,801.2,250,206496.45,28-JAN-2022,30,INE526E01018,
SHRIRAMCIT,EQ,1820,1880,1750,1787.9,1785.65,1793.75,66114,121139263.9,28-JAN-2022,8124,INE722A01011,
SHRIRAMEPC,EQ,9.35,9.7,9.35,9.7,9.7,9.25,1236172,11941436.4,28-JAN-2022,1184,INE964H01014,
SHRIRAMPPS,EQ,104,108,100.1,101.5,101.5,102.75,2111860,220444150.75,28-JAN-2022,19662,INE217L01019,
SHUBHLAXMI,SM,20.95,21,20,20,20,20.95,4000,82000,28-JAN-2022,4,INE01Z401013,
SHYAMCENT,EQ,19.4,19.4,19.4,19.4,19.4,18.5,350757,6804685.8,28-JAN-2022,422,INE979R01011,
SHYAMMETL,EQ,334.8,335.95,328.5,334.2,333.15,332.8,176456,58870497.55,28-JAN-2022,7662,INE810G01011,
SICAL,BE,17,17.25,16.15,16.25,16.4,16.95,230755,3800934.35,28-JAN-2022,655,INE075B01012,
SIEMENS,EQ,2290.7,2333.1,2268.9,2278.95,2283,2278.7,150006,345536156.95,28-JAN-2022,14841,INE003A01024,
SIGACHI,EQ,336,345.45,336,337.85,338.5,333.9,105013,35878877.35,28-JAN-2022,4460,INE0D0K01014,
SIGIND,EQ,66.75,69.45,63.05,63.05,63.05,66.35,244341,16003664.55,28-JAN-2022,2120,INE529F01035,
SIGMA,SM,680,680,680,680,680,652.05,600,408000,28-JAN-2022,1,INE0A0S01010,
SIKKO,EQ,59,62,57.1,59.15,60,59.8,3263,192094.55,28-JAN-2022,91,INE112X01017,
SIL,BE,14.85,15.35,14.15,14.4,14.5,14.85,96298,1381818.65,28-JAN-2022,153,INE173A01025,
SILGO,EQ,31.8,32.3,30.9,31.35,31.5,31.1,43335,1373687.25,28-JAN-2022,331,INE01II01013,
SILINV,EQ,315,315,290.15,292.1,292.1,299.4,2758,826053.2,28-JAN-2022,180,INE923A01015,
SILLYMONKS,EQ,22.8,23.25,22.25,23.2,23.25,22.15,5618,127794.45,28-JAN-2022,54,INE203Y01012,
SILVERTUC,SM,170.05,171.15,170.05,171,171,165.15,5000,852450,28-JAN-2022,5,INE625X01018,
SIMBHALS,EQ,20.45,21.25,20.35,20.75,20.75,20.3,70338,1462129.95,28-JAN-2022,549,INE748T01016,
SIMPLEXINF,EQ,46.9,48.45,46.25,47.05,47,46.15,623627,29810267.7,28-JAN-2022,1602,INE059B01024,
SINTERCOM,EQ,98.55,102.15,98.55,100,99.05,97.4,27787,2782877.45,28-JAN-2022,249,INE129Z01016,
SINTEX,BE,9.45,9.45,9.45,9.45,9.45,9.9,2155262,20367225.9,28-JAN-2022,5308,INE429C01035,
SIRCA,EQ,524,535,515,520.25,521.1,518.8,29633,15577263.65,28-JAN-2022,1751,INE792Z01011,
SIS,EQ,529.25,545,510.15,517.4,514,524.8,460854,245604663.85,28-JAN-2022,22645,INE285J01028,
SITINET,BE,4.1,4.25,4.05,4.2,4.25,4.05,3738556,15820984.75,28-JAN-2022,4224,INE965H01011,
SIYSIL,EQ,444.55,452.15,440.5,444.35,443,442.3,47730,21409694.55,28-JAN-2022,3232,INE076B01028,
SJS,EQ,405.6,410.85,393,395.85,394.25,398.8,85288,34360880.7,28-JAN-2022,3596,INE284S01014,
SJVN,EQ,30.3,30.55,30,30.05,30.1,29.9,2038425,61635869.35,28-JAN-2022,6158,INE002L01015,
SKFINDIA,EQ,3760,3832,3663.3,3685.3,3677,3762.85,33071,123975287.2,28-JAN-2022,7446,INE640A01023,
SKIPPER,EQ,74.5,74.5,72.6,73.15,73.45,72.65,42177,3107455.05,28-JAN-2022,900,INE439E01022,
SKMEGGPROD,EQ,77.6,79,76,77.25,76.7,77.25,95414,7476074.25,28-JAN-2022,1413,INE411D01015,
SMARTLINK,EQ,170,176.65,166.05,169.25,166.5,169.7,19777,3416661.1,28-JAN-2022,979,INE178C01020,
SMCGLOBAL,EQ,83.8,85.4,81.9,82.25,82.3,82.35,292973,24508827.55,28-JAN-2022,2939,INE103C01036,
SMLISUZU,EQ,649.9,658.7,646.05,648.85,649,643.95,8222,5368602.35,28-JAN-2022,641,INE294B01019,
SMLT,EQ,109.55,114.9,108.9,111.3,112,108.1,7933,888592.1,28-JAN-2022,320,INE017W01010,
SMSLIFE,EQ,715,754,715,748.95,750,704.4,3508,2597294.6,28-JAN-2022,299,INE320X01016,
SMSPHARMA,EQ,124.15,126.75,123.65,124.55,124.2,122.75,51599,6461146.55,28-JAN-2022,1260,INE812G01025,
SMVD,SM,22.05,22.05,22.05,22.05,22.05,21,6000,132300,28-JAN-2022,3,INE702Y01013,
SNOWMAN,EQ,40,40.85,39.45,39.6,39.7,39.6,666932,26748112.45,28-JAN-2022,5281,INE734N01019,
SOBHA,EQ,858.9,881.95,830,845.5,840.55,849.55,650378,562495911.15,28-JAN-2022,27467,INE671H01015,
SOFTTECH,SM,120,120,120,120,120,120,1600,192000,28-JAN-2022,1,INE728Z01015,
SOLARA,EQ,965,988.35,959.2,972.65,973.4,953.7,48113,46934034.4,28-JAN-2022,4862,INE624Z01016,
SOLARINDS,EQ,2399.85,2447.95,2399.85,2426.45,2422,2399.9,43296,104962237.7,28-JAN-2022,6796,INE343H01029,
SOLEX,SM,137.35,140,131,131,131,137.35,8000,1078900,28-JAN-2022,4,INE880Y01017,
SOMANYCERA,EQ,850,920,845.3,876.75,888.9,845.2,27693,24776657.9,28-JAN-2022,3490,INE355A01028,
SOMATEX,BE,6.8,7.2,6.7,6.75,6.75,6.9,6817,47030.15,28-JAN-2022,46,INE314C01013,
SOMICONVEY,EQ,41.85,41.85,39.25,39.4,39.75,41.3,13926,563411.5,28-JAN-2022,457,INE323J01019,
SONACOMS,EQ,611.5,656,611.25,625.45,627.6,602.9,3524513,2259692120.1,28-JAN-2022,77309,INE073K01018,
SONAMCLOCK,SM,71,71.2,70.9,70.95,70.95,70.7,18000,1278900,28-JAN-2022,6,INE00LM01011,
SONATSOFTW,EQ,814.9,833.1,801.1,819.8,827,803.95,110435,91100771.75,28-JAN-2022,7725,INE269A01021,
SORILINFRA,EQ,97.2,103.95,97.2,98.8,100,96.75,45974,4637412.55,28-JAN-2022,1648,INE034H01016,
SOTL,EQ,1170,1216.5,1155.15,1165.15,1179.75,1138.4,22039,26191101.35,28-JAN-2022,2925,INE035D01012,
SOUTHBANK,EQ,9,9.05,8.75,8.8,8.8,8.9,9879300,88037662.9,28-JAN-2022,26110,INE683A01023,
SOUTHWEST,EQ,175,175,170,171.4,172.5,170.95,56547,9673067.6,28-JAN-2022,347,INE980Y01015,
SPAL,EQ,449.95,473.95,449.95,466.2,465.2,448.95,49542,23062916,28-JAN-2022,4249,INE212I01016,
SPANDANA,EQ,338,344.45,335.35,338.5,339,334,114020,38811829,28-JAN-2022,4017,INE572J01011,
SPARC,EQ,312.1,322.9,310.7,313.9,314.5,310.45,563314,178512208.2,28-JAN-2022,9930,INE232I01014,
SPECIALITY,EQ,96.2,103,96.2,99.65,99,96.85,142068,14276889.2,28-JAN-2022,1750,INE247M01014,
SPENCERS,EQ,97.95,101.6,97.95,98.6,98.8,97.05,182316,18150562.4,28-JAN-2022,3425,INE020801028,
SPENTEX,BZ,2.4,2.4,2.3,2.3,2.3,2.4,4133,9519.2,28-JAN-2022,9,INE376C01020,
SPIC,EQ,55,55.9,54.1,54.5,55,54.4,503214,27762324.8,28-JAN-2022,3720,INE147A01011,
SPICEJET,EQ,61.5,66.4,61.5,64.85,64.2,60.65,15514348,1004582477.4,28-JAN-2022,45958,INE285B01017,
SPLIL,EQ,66.45,69.3,64.2,64.9,64.9,65.55,142675,9480743.75,28-JAN-2022,2050,INE978G01016,
SPMLINFRA,BE,48,51.9,47.15,50.8,51,49.6,157576,7756636.25,28-JAN-2022,558,INE937A01023,
SPTL,EQ,8.9,9.1,8.5,9.1,9.1,8.7,5017295,45331286.4,28-JAN-2022,4769,INE501W01021,
SREEL,EQ,183.95,185.7,175.5,176.35,178.8,170.5,15250,2733852,28-JAN-2022,1065,INE099F01013,
SREIBNPNCD,N9,250,250,250,250,250,265,10,2500,28-JAN-2022,1,INE881J07DX9,
SREIBNPNCD,NO,150,160,132.01,151,151,165,705,104872.56,28-JAN-2022,14,INE881J08573,
SREIBNPNCD,NV,156,156,156,156,156,130,48,7488,28-JAN-2022,1,INE881J08649,
SREIBNPNCD,Y1,257.9,261.88,257.9,261.88,261.88,253.94,20,5165.96,28-JAN-2022,2,INE872A07UI2,
SREIBNPNCD,Y7,240,250.1,200.1,250.1,250.1,250.1,65,15304.5,28-JAN-2022,5,INE872A07UQ5,
SREIBNPNCD,Y8,253.1,253.1,253.1,253.1,253.1,252,50,12655,28-JAN-2022,1,INE872A07UR3,
SREINFRA,EQ,6.25,6.4,6.2,6.25,6.25,6.15,1332267,8436813.1,28-JAN-2022,1518,INE872A01014,
SRF,EQ,2390,2484.15,2387.3,2401.35,2403.9,2349.05,1112061,2701953801.7,28-JAN-2022,100495,INE647A01010,
SRHHYPOLTD,EQ,328.45,340,328.45,337.2,337.1,328.45,5417,1823634.55,28-JAN-2022,464,INE917H01012,
SRIRAM,SM,10.05,10.05,10.05,10.05,10.05,10.55,6000,60300,28-JAN-2022,1,INE634W01012,
SRPL,BE,49.4,49.5,47.3,48.35,48.4,49.4,129309,6273012.75,28-JAN-2022,110,INE008Z01012,
SRTRANSFIN,EQ,1250,1299.85,1236.05,1242.85,1241.9,1241.1,1858093,2363295889.85,28-JAN-2022,54588,INE721A01013,
SRTRANSFIN,YH,1011,1017.9,1010,1014.82,1017,1010.5,389,394749.6,28-JAN-2022,13,INE721A07NT3,
SRTRANSFIN,YK,1070,1070,1070,1070,1070,1068.95,25,26750,28-JAN-2022,2,INE721A07NW7,
SRTRANSFIN,YL,1087.2,1088,1084,1088,1088,1088,259,281776,28-JAN-2022,4,INE721A07NX5,
SRTRANSFIN,YN,1398.7,1400,1398.7,1399.24,1399,1394.9,183,256061.9,28-JAN-2022,6,INE721A07NZ0,
SRTRANSFIN,YO,1019.9,1019.9,1019.9,1019.9,1019.9,1019,55,56094.5,28-JAN-2022,1,INE721A07OB9,
SRTRANSFIN,YR,1022,1022,1022,1022,1022,1029,30,30660,28-JAN-2022,1,INE721A07OE3,
SRTRANSFIN,YU,1370,1370,1370,1370,1370,1369,75,102750,28-JAN-2022,1,INE721A07OH6,
SRTRANSFIN,YV,1023,1040,1015,1021,1021,1029,150,153577,28-JAN-2022,8,INE721A07OM6,
SRTRANSFIN,YZ,1070,1075,1070,1075,1075,1068,172,184546,28-JAN-2022,6,INE721A07OQ7,
SRTRANSFIN,Z2,1334,1334,1334,1334,1334,1355,30,40020,28-JAN-2022,2,INE721A07OS3,
SRTRANSFIN,Z3,1006,1006,1005.05,1005.05,1005.05,1001,100,100509.75,28-JAN-2022,2,INE721A07OY1,
SRTRANSFIN,Z4,1039.5,1048,1039.5,1048,1048,1040,135,140782.5,28-JAN-2022,4,INE721A07OZ8,
SRTRANSFIN,Z5,1040,1040,1040,1040,1040,1040,200,208000,28-JAN-2022,4,INE721A07PA8,
SRTRANSFIN,Z6,1043,1043,1043,1043,1043,1045,63,65709,28-JAN-2022,1,INE721A07PB6,
SRTRANSFIN,ZB,1298,1298,1298,1298,1298,1265,20,25960,28-JAN-2022,1,INE721A07PG5,
SRTRANSFIN,ZD,1005,1015,1005,1015,1015,1000.01,15,15175,28-JAN-2022,2,INE721A07PI1,
SRTRANSFIN,ZG,1008,1008,1003.03,1003.03,1003.03,1001.35,130,130841.2,28-JAN-2022,2,INE721A07PL5,
SSINFRA,SM,24.9,24.9,24.9,24.9,24.9,23.75,18000,448200,28-JAN-2022,5,INE182Z01015,
SSWL,EQ,705,726.95,700,711.65,710,699.1,34298,24398106.45,28-JAN-2022,2025,INE802C01025,
STAR,EQ,375,400.9,375,393.45,394.7,373.75,1589026,624244855.4,28-JAN-2022,32522,INE939A01011,
STARCEMENT,EQ,95.1,95.7,94.15,94.3,94.4,94.4,161813,15353341.45,28-JAN-2022,3837,INE460H01021,
STARHEALTH,EQ,797,809.7,793.1,797.85,798.9,788.55,116479,93494366.2,28-JAN-2022,8134,INE575P01011,
STARPAPER,EQ,129.5,132.4,129.35,129.75,129.6,129.4,39185,5126986.85,28-JAN-2022,1170,INE733A01018,
STCINDIA,EQ,111.5,113.5,108,108.45,108.55,107.85,99609,11035227,28-JAN-2022,3103,INE655A01013,
STEELCAS,EQ,309.05,341.05,298,314.5,309,300.6,63161,20157372.2,28-JAN-2022,1771,INE124E01020,
STEELCITY,EQ,60.25,64.4,60.25,62.05,61.75,60.75,32073,2013653.85,28-JAN-2022,329,INE395H01011,
STEELXIND,BE,218,228.9,210,228.5,227,218.05,436524,98347636.95,28-JAN-2022,1286,INE503B01013,
STEL,EQ,156.95,160.75,153,155.9,153.1,154,15636,2467254.6,28-JAN-2022,473,INE577L01016,
STERTOOLS,EQ,178,183.95,177.35,178.55,177.65,176.2,37873,6848989,28-JAN-2022,691,INE334A01023,
STLTECH,EQ,209.9,213.95,203.65,205.15,204.5,208.5,1366423,287462715.15,28-JAN-2022,21271,INE089C01029,
STOVEKRAFT,EQ,884.25,920.75,868.1,878.15,881.75,884.25,97643,87131725.75,28-JAN-2022,16747,INE00IN01015,
STYLAMIND,EQ,1000.05,1039.85,986.05,1008.95,995,1002.75,11241,11365553.35,28-JAN-2022,1223,INE239C01020,
SUBCAPCITY,BE,30.9,33.95,30.9,33.9,33.85,32.5,1504,47825.65,28-JAN-2022,23,INE845C01016,
SUBEXLTD,EQ,49.2,50.05,47.1,47.5,47.7,48.6,2794905,136795445.8,28-JAN-2022,10994,INE754A01055,
SUBROS,EQ,363.15,372.7,355,370.15,370,365.6,35966,13102859.4,28-JAN-2022,1905,INE287B01021,
SUDARSCHEM,EQ,580.95,592.85,574,576.25,578,576.7,97096,56159378.35,28-JAN-2022,6914,INE659A01023,
SUMEETINDS,EQ,13.15,13.15,13.15,13.15,13.15,12.55,327497,4306585.55,28-JAN-2022,282,INE235C01010,
SUMICHEM,EQ,381,384.95,377.6,380,379,380,161833,61803228.35,28-JAN-2022,6064,INE258G01013,
